No	Category	Subcategory	Description	Qty	UOM	Price/Unit (RM)	Total (RM)	Update Date	Supplier	Note
1126	Plumbing	Plumbing & Sanitary	Docasa Toilet Bowl WC Suite 1-Piece One-Piece S-Trap 250mm	1	PCS	370	370	2026-01-04	E SHENG HARDWARE (JH) SDN BHD	
1127	Plumbing	Plumbing & Sanitary	Docasa Toilet Bowl WC Suite 2-Piece Close-Coupled S-Trap 250mm	1	PCS	250	250	2026-01-04	E SHENG HARDWARE (JH) SDN BHD	
1128	Plumbing	Plumbing & Sanitary	Flexible Hose Latina 10"	2	PCS	6	12	2025-08-13		
1129	Plumbing	Plumbing & Sanitary	Floor Grating SS 4 x 4"	2	UNIT	6	12	2025-08-13		
1130	Plumbing	Plumbing & Sanitary	IBORN Toilet Bowl One Piece IBWC8315-S10	1	PCS	389	389	2025-08-13		
1131	Plumbing	Plumbing & Sanitary	LEON SS Hand Bidet Set L3304	1	SET	55	55	2025-02-12		
1132	Plumbing	Plumbing & Sanitary	Offset 4"	2	UNIT	10	20	2025-08-13		
1133	Plumbing	Plumbing & Sanitary	PPR Pipe 20mm PN20	10	LTH	9.5	95	2025-04-09		
1134	Plumbing	Plumbing & Sanitary	PTFE Thread Seal Tape Isano Blue 15m	2	ROLL	5	10	2025-08-13		
1135	Plumbing	Plumbing & Sanitary	PVC Elbow 1"	50	PCS	0.7	35	2023-05-11		
1136	Plumbing	Plumbing & Sanitary	Twins Shower Square 8"	1	pc	35	35	2026-02-16		Description standardized (8" inch size)
1137	Plumbing	Plumbing & Sanitary	Two Way Tap + Hand Bidet SUS304 M90SS (Mocha)	1	SET	95	95	2025-08-13		
1138	Plumbing	Plumbing & Sanitary	Yessy Tile Floor Trap	2	pc	15	30	2026-02-16		Brand in Description
1139	Plumbing	Plumbing & Sanitary	Yessy Two-Way Hand Bidet	1	pc	60	60	2026-02-16		Two-Way standardized
1140	Roofing	Awning / Skylight Accessories & Consumables	Awning Post Cover	1	PCS	7.5	7.5	2026-01-31	MY STEEL HARDWARE SDN BHD	
1141	Roofing	Awning / Skylight Accessories & Consumables	Cliplock 730 Bracket	1	NOS	2.9	2.9	2026-02-18	THUNG HING METAL INDUSTRY SDN BHD	new_supplier_pending_standard
1142	Roofing	Awning / Skylight Accessories & Consumables	Labour Charge For Roofing (Railing Repair)	1	PCS	60	60	2022-08-07	YIT LOONG BUILDING MATERIALS SDN BHD	flag_nonmaterial=1
1143	Roofing	Awning / Skylight Accessories & Consumables	Skylight Angle 1" x 1"	1	PCS	20	20	2026-01-31	MY STEEL HARDWARE SDN BHD	
1144	Roofing	Awning / Skylight Accessories & Consumables	Skylight Angle 1" x 1"	2	LTH	35.00	70			
1145	Roofing	Awning / Skylight Accessories & Consumables	Skylight Angle 1-1/2" x 1-1/2"	1	PCS	25	25	2026-01-31	MY STEEL HARDWARE SDN BHD	
1146	Roofing	Awning / Skylight Accessories & Consumables	Skylight Angle 1-1/2" x 1-1/2"	2	LTH	45	90			
1147	Roofing	Awning / Skylight Accessories & Consumables	Skylight Capping	1	PCS	23.00	23	2026-01-31	MY STEEL HARDWARE SDN BHD	
1148	Roofing	Awning / Skylight Accessories & Consumables	Skylight Capping	2	LTH	28	56			
1149	Roofing	Awning / Skylight Accessories & Consumables	Skylight Rubber (153m / roll)	1	ROLL	78	78	2026-01-31	MY STEEL HARDWARE SDN BHD	
1150	Roofing	Awning / Skylight Accessories & Consumables	Skylight U Channel	1	PCS	20	20	2026-01-31	MY STEEL HARDWARE SDN BHD	
1151	Roofing	Awning / Skylight Accessories & Consumables	Skylight U Channel	2	LTH	25	50			
1152	Roofing	Awning / Skylight Accessories & Consumables	Suntuf Canvas Blue/White BW-6100 6.00ft x 100.00yd	1	ROLL	420	420			
1153	Roofing	Awning / Skylight Accessories & Consumables	Suntuf Canvas BW-6100 6ft x 100yd (Blue/White)	1	ROLL	135	135	2025-09-30	NILAI AGRICULTURE ENTERPRISE	
1154	Roofing	Flashing & Trims	Flashing #30 (0.25mm) 12" x 8.00ft Red	4	PCS	18	72	2025-09-02		
1155	Roofing	Flashing & Trims	Flashing #30 12" x 8.00ft	4	PCS	28	112			
1156	Roofing	Flashing & Trims	Flashing 12" x 8.00ft x No.30 (0.25mm) Red	8	PCS	18	144	2026-01-13	NILAI AGRICULTURE ENTERPRISE	
1157	Roofing	Flashing & Trims	Flashing V-Shape 18" x 8' x #28 Red	1	PCS	160	160	2026-01-13	NILAI AGRICULTURE ENTERPRISE	Source line mentioned transport; price may include delivery
1158	Roofing	Flashing & Trims	Flashing V-Shape 18" x 8.00ft x No.28 Red	30	PCS	25	750	2025-12-06	NILAI AGRICULTURE ENTERPRISE	
1159	Roofing	Roof Sheets	Cliplock 730 Metal Roofing PPGI 0.47mm Standard Colour	1	FT-RUN	5.6	5.6	2026-02-18	THUNG HING METAL INDUSTRY SDN BHD	new_supplier_pending_standard
1160	Roofing	Roof Sheets	Polycarbonate Sheet 3.00mm Embossed (Roof/Awning)	1	SQFT	5.7	5.7			
1161	Roofing	Roof Sheets	Polycarbonate Sheet 3.00mm Plain (Roof/Awning)	1	SQFT	5.9	5.9			
1162	Roofing	Roof Sheets	Polycarbonate Sheet 4.00mm Plain (Roof/Awning)	1	SQFT	7.5	7.5			
1163	Roofing	Roof Sheets	Polycarbonate Sheet 5.00mm Embossed (Roof/Awning)	1	SQFT	9.5	9.5			
1164	Roofing	Roof Sheets	Polycarbonate Sheet 5.00mm Plain (Roof/Awning)	1	SQFT	9.00	9.00			
1165	Roofing	Roof Sheets	PU Metaldeck 0.47mm G24/FR (610.00mm)	624	FT-RUN	15	9360			
1166	Roofing	Roof Sheets	TH Cliplock 710 Metal Roofing 0.47mm G26 710mm(W) Colour Pandan	1	FT-RUN	5.4	5.4	2025-12-27	THUNG HING METAL INDUSTRY SDN BHD	ref=slip_27-12-2025
1167	Roofing	Roof Sheets	TH Deck 762 + PU Metal Roofing PPGI 0.47mm	1	FT-RUN	14.1	14.1	2026-02-18	THUNG HING METAL INDUSTRY SDN BHD	new_supplier_pending_standard
1168	Roofing	Roof Sheets	TH Deck 762 Metal Roofing 0.35mm G28 TCT	1	FT-RUN	Rm3.50	Rm3.50	2026-01-31	THUNG HING METAL INDUSTRY SDN BHD	
1169	Roofing	Roof Sheets	TH Deck 762 Metal Roofing 0.40mm G27 TCT	1	FT-RUN	4.5	4.5	2026-01-31	THUNG HING METAL INDUSTRY SDN BHD	
1170	Roofing	Roof Sheets	TH Deck 762 Metal Roofing 0.47mm G26 TCT	1	FT-RUN	RM5.50	RM5.50	2026-01-31	THUNG HING METAL INDUSTRY SDN BHD	
1171	Roofing	Roof Sheets	TH Deck 762 PU Metal Roofing 0.35mm G28 TCT	1	FT-RUN	12.5	12.5			
1172	Roofing	Roof Sheets	TH Deck 762 PU Metal Roofing 0.40mm G27 TCT	1	FT-RUN	13.3	13.3			
1173	Roofing	Roof Sheets	TH Deck 762 PU Metal Roofing 0.47mm G26 TCT	1	FT-RUN	14.5	14.5			
1174	Roofing	Roof Sheets	Unibond ACP 4.00mm (Normal Colour)	1	SQFT	3.1	3.1			
1175	Roofing	Roof Sheets	Unibond ACP 4.00mm (Special Colour)	1	SQFT	3.5	3.5			
1176	Roofing	Roof Sheets	Unibond ACP 4mm Normal Colour	1	SQFT	3.1	3.1	2026-01-31	MY STEEL HARDWARE SDN BHD	Colors: Silver/white Gold/white Brown/white Grey/silver Grey/white
1177	Roofing	Roof Sheets	Unibond ACP 4mm Special Colour	1	SQFT	3.5	3.5	2026-01-31	MY STEEL HARDWARE SDN BHD	Colors: Black/white Silver/silver
1178	Roofing	Roof Sheets	Verma Polycarbonate Sheet 3.00mm Embossed (For Door/Window)	1	SQFT	5.7	5.7			
1179	Roofing	Roof Sheets	Verma Polycarbonate Sheet 3.00mm Plain (For Door/Window)	1	SQFT	5.9	5.9			
1180	Roofing	Roof Sheets	Verma Polycarbonate Sheet 4.00mm Plain (For Door/Window)	1	SQFT	7.5	7.5			
1181	Roofing	Roof Sheets	Verma Polycarbonate Sheet 5.00mm Embossed Clear (For Door/Window)	1	SQFT	9.5	9.5			
1182	Roofing	Roof Sheets	Verma Polycarbonate Sheet 5.00mm Plain Clear (For Door/Window)	1	SQFT	9	9			
1183	Roofing	Roof Tile	Monier Elebana Tropical Roof System Main Tile 330mm x 420mm (Approx 9.7-10.5 pcs/m2)	1	PCS	3.2	3.2	2026-02-13	CHENG HUAT HARDWARE SDN BHD	src=screenshot;price_seen=Ebony;new_subcategory_pending=1;proposed_subcategory=Roof Tiles
1184	Roofing	Roof Tile	Monier Roof Tile 3-Way Apex 250mm (Standard)	1	PCS	27	27	2026-02-13	CHENG HUAT HARDWARE SDN BHD	src=screenshot;ElebanRed=RM27.00;Ebony=RM27.00 (same);new_subcategory_pending=1;proposed_subcategory=Roof Tiles
1185	Roofing	Roof Tile	Monier Roof Tile 4-Way Apex 250mm (Standard)	1	PCS	27	27	2026-02-13	CHENG HUAT HARDWARE SDN BHD	src=screenshot;ElebanRed=RM27.00;Ebony=RM27.00 (same);new_subcategory_pending=1;proposed_subcategory=Roof Tiles
1186	Roofing	Roof Tile	Monier Roof Tile Hip Starter 250mm x 420mm (Standard)	1	PCS	35	35	2026-02-13	CHENG HUAT HARDWARE SDN BHD	src=screenshot;price_seen=Ebony;new_subcategory_pending=1;proposed_subcategory=Roof Tiles
1187	Roofing	Roof Tile	Monier Roof Tile Standard Ridge 250mm x 420mm (Approx 2.7 pcs/m)	1	PCS	8.8	8.8	2026-02-13	CHENG HUAT HARDWARE SDN BHD	src=screenshot;ElebanRed=RM8.80;Ebony=RM8.80 (same);new_subcategory_pending=1;proposed_subcategory=Roof Tiles
1188	Roofing	Roof Tile	Monier Roof Tile Verge Ebony 180-245mm x 420mm	1	PCS	20	20	2026-02-13	CHENG HUAT HARDWARE SDN BHD	src=screenshot;new_subcategory_pending=1;proposed_subcategory=Roof Tiles
1189	Roofing	Roof Tile	Monier Roof Tile Verge Elebana Red 180-245mm x 420mm	1	PCS	15	15	2026-02-13	CHENG HUAT HARDWARE SDN BHD	src=screenshot;new_subcategory_pending=1;proposed_subcategory=Roof Tiles
1190	Safety	Safety & PPE	Disposable Ear Plug	50	PAIR	0.6	30	2025-01-15		
1191	Safety	Safety & PPE	Nitrile Glove Heavy Duty	20	PAIR	3.2	64	2025-02-12		
1192	Safety	Safety & PPE	Reflective Safety Vest	10	PCS	12	120	2023-12-28		
1193	Safety	Safety & PPE	Safety Goggle ADX-9181-5	1	PCS	5	5	2023-03-15		
1194	Safety	Safety & PPE	Safety Goggle Clear	10	PCS	6	60	2024-03-18		
1195	Safety	Safety & PPE	Safety Helmet Yellow	5	PCS	18	90	2024-01-19		
1196	Safety	Safety Equipment	Hand Glass Glove (Orange)	1	PAIR	5.00	5	2024-07-22	YIT LOONG BUILDING MATERIALS SDN BHD	
1197	Safety	Safety Equipment	Hand Glove	1	PAIR	5	5	2024-01-05	YIT LOONG BUILDING MATERIALS SDN BHD	
1198	Sealants	Waterproofing & Sealant	Butyl Flashing Tape 50.00mm x 5.00m	4	ROLL	15	60			
1199	Sealants	Waterproofing & Sealant	DPM PE 0.20mm	2	ROLL	180	360			
1200	Sealants	Waterproofing & Sealant	Greenseal Injection Grout	1	PCS	100	100	2026-01-31	CHENG HUAT HARDWARE SDN BHD	src=chenghuatgroup.com.my
1201	Sealants	Waterproofing & Sealant	HARDEX RS900C Neutral Silicone Clear	1	CTN	264	264	2022-03-01	YIT LOONG BUILDING MATERIALS SDN BHD	
1202	Sealants	Waterproofing & Sealant	HARDEX RS995 Silicone Structural Glazing	1	CTN	252	252	2022-05-18	YIT LOONG BUILDING MATERIALS SDN BHD	
1203	Sealants	Waterproofing & Sealant	Pentens AC023-8 High Pressure PU Foam Injection Grouting Aluminum Packer 8cm x 10mm Dia (10 Unit)	1	SET	58	58	2026-04-24	Market Survey	PU injection accessory for leakage crack/honeycomb/construction joint/seepage point. Sequence: Drill Hole > Install Packer > Inject PU-300 > Stop Leakage > Remove/Make Good if required. Not used with surface coating primer. Not used with T-007 Primer or ACW-015 mesh.
1204	Sealants	Waterproofing & Sealant	Pentens AC023-8 High Pressure PU Foam Injection Grouting Aluminum Packer 8cm x 10mm Dia (200pcs/Set)	1	SET	400	400	2026-04-24	Market Survey	PU injection accessory for leakage crack/honeycomb/construction joint/seepage point. Sequence: Drill Hole > Install Packer > Inject PU-300 > Stop Leakage > Remove/Make Good if required. Not used with surface coating primer. Not used with T-007 Primer or ACW-015 mesh.
1205	Sealants	Waterproofing & Sealant	Pentens ACW-015 High Performance Fiberglass Mesh 1m x 100m	1	ROLL	258	258	2026-04-24	NILAI AGRICULTURE	Reinforcement mesh only (crack line, wall-floor junction, corner, weak substrate, high stress area). Sequence: After first wet coat, embed ACW-015, then cover with second coat. Not a primer.
1206	Sealants	Waterproofing & Sealant	Pentens E-502 Epoxy Mortar Floor (A 20kg + B 10kg)	1	SET	1228.5	1228.5	2026-02-04		USE_FOR=Levelling/repair concrete & cement screed prior to epoxy flooring; industrial wear areas. REQUIRES=Surface clean+dry+sound; epoxy primer applied before mortar; mix A+B then add graded aggregates/silica sand; apply by trowel. SEQUENCE=Surface prep (remove laitance/oil/loose parts; roughen) > Mix A+B 3-4min @300-400rpm > Apply epoxy primer > Add graded aggregates while mixing until uniform mortar > Trowel to required thickness > Protect from water/dust during cure. POT_LIFE=~20min @30C. CURE=Foot traffic ~6h; full mechanical/chemical resistance ~7d. PACK_OVERRIDE=Supplier update A20kg+B10kg (30kg/set); PDS older pack noted as A20kg+B5kg. PRICE=RM1170+5%SST=RM1228.50. src=PDS+supplier_update
1207	Sealants	Waterproofing & Sealant	Pentens PU-300 One Part Hydrophobic PU Grouting 20kg	1	PCS	650	650	2026-04-24	Market Survey	Injection grout for active water leakage/crack/construction joint/cold joint/basement seepage/concrete void water stop repair. No primer required. Use with injection packer only. Sequence: Drill Hole > Install Injection Packer > Inject PU-300 > Stop Leakage > Make Good Surface. No T-007 Primer or ACW-015 mesh required.
1208	Sealants	Waterproofing & Sealant	Pentens PU-300 One Part Hydrophobic PU Grouting 4kg	1	PCS	185	185	2026-04-24	Market Survey	Injection grout for active water leakage/crack/construction joint/cold joint/basement seepage/concrete void water stop repair. No primer required. Use with injection packer only. Sequence: Drill Hole > Install Injection Packer > Inject PU-300 > Stop Leakage > Make Good Surface. No T-007 Primer or ACW-015 mesh required.
1209	Sealants	Waterproofing & Sealant	Pentens T-007 Primer 20kg	1	PAIL	283.5	283.5	2026-04-24	NILAI AGRICULTURE	Primer only for T-100 / T-100 Pro Fiber concealed waterproofing on concrete/screed/cement render before first coat. Do not auto-apply to T-200/T-200H/T-200 Pro Fiber/T-305TH/PU-300 unless official spec requires. Sequence (T-100 system): Surface Prep > T-007 Primer > T-100 Coat 1 > ACW-015 (if required) > T-100 Coat 2 > Screed/Tile Finish.
1210	Sealants	Waterproofing & Sealant	Pentens T-100 Pro Fiber 18kg	1	BAG	299	299	2026-04-24	Market Survey	Concealed wet-area waterproofing (bathroom/toilet/laundry/wet kitchen/under tile). Use T-007 Primer before first coat. ACW-015 only at crack/joint/weak areas if required. Sequence: Surface Prep > T-007 Primer > Coat 1 > ACW-015 (if required) > Coat 2 > Screed/Tile Finish.
1211	Sealants	Waterproofing & Sealant	Pentens T-100 Pro Fiber 4kg	1	BAG	85	85	2026-04-24	Market Survey	Concealed wet-area waterproofing (bathroom/toilet/laundry/wet kitchen/under tile). Use T-007 Primer before first coat. ACW-015 only at crack/joint/weak areas if required. Sequence: Surface Prep > T-007 Primer > Coat 1 > ACW-015 (if required) > Coat 2 > Screed/Tile Finish.
1212	Sealants	Waterproofing & Sealant	Pentens T-100 Water-Based PU Bituminous Waterproofing Membrane 20kg	1	PAIL	262.5	262.5	2026-04-24	NILAI AGRICULTURE	Concealed waterproofing (bathroom/toilet/laundry/balcony under screed & tiled floor). Use T-007 Primer before first coat. ACW-015 only at crack/joint/weak areas if required. Sequence: Surface Prep > T-007 Primer > Coat 1 > ACW-015 (if required) > Coat 2 > Screed/Tile Finish.
1213	Sealants	Waterproofing & Sealant	Pentens T-200 Pro Fiber 20kg	1	BAG	280	280	2026-04-24	NILAI AGRICULTURE	Exposed waterproofing (laundry floor/service yard/wet working area/no tiles surface). Do not auto-add T-007 Primer (primer only if official spec or bad substrate requires). ACW-015 optional at crack areas. Sequence: Surface Prep > Coat 1 > ACW-015 (if required) > Coat 2.
1214	Sealants	Waterproofing & Sealant	Pentens T-200 Pro Fiber 5kg	1	BAG	110	110	2026-04-24	NILAI AGRICULTURE	Exposed waterproofing (laundry floor/service yard/wet working area/no tiles surface). Do not auto-add T-007 Primer (primer only if official spec or bad substrate requires). ACW-015 optional at crack areas. Sequence: Surface Prep > Coat 1 > ACW-015 (if required) > Coat 2.
1215	Sealants	Waterproofing & Sealant	Pentens T-200 UV Resistant Elastomeric Waterproofing Coating 20kg	1	BAG	255	255	2026-04-24	Market Survey	Exposed waterproofing (roof slab/terrace/balcony/RC gutter/external wall). Do not auto-add T-007 Primer (primer only if official spec or bad substrate requires). ACW-015 optional at crack areas. Sequence: Surface Prep > Coat 1 > ACW-015 (if required) > Coat 2.
1216	Sealants	Waterproofing & Sealant	Pentens T-200H UV Resistant Elastomeric Waterproofing Coating 20kg	1	BAG	275	275	2026-04-24	Market Survey	Exposed waterproofing (roof slab/terrace/balcony/RC gutter/external wall). Do not auto-add T-007 Primer (primer only if official spec or bad substrate requires). ACW-015 optional at crack areas. Sequence: Surface Prep > Coat 1 > ACW-015 (if required) > Coat 2.
1217	Sealants	Waterproofing & Sealant	Pentens T-200H UV Resistant Elastomeric Waterproofing Coating 4.5kg	1	BAG	90	90	2026-04-24	Market Survey	Small repair exposed waterproofing (roof/terrace/balcony/RC gutter/external wall). Do not auto-add T-007 Primer (primer only if official spec or bad substrate requires). Sequence: Surface Prep > Coat 1 > ACW-015 (if required) > Coat 2.
1218	Sealants	Waterproofing & Sealant	Pentens T-305TH Cementitious Waterproofing Coating (A 10kg + B 25kg)	1	SET	185	185	2026-04-24	Market Survey	Cementitious waterproofing (water tank/basement wall/lift pit/swimming pool/toilet slab/gutter/negative & positive side). Usually no primer; apply on clean damp SSD surface. Do not auto-add T-007 Primer. Sequence: Surface Prep > Dampen to SSD > Coat 1 > Coat 2.
1219	Sealants	Waterproofing & Sealant	Poly Sealant 280ml	6	PCS	5.5	33	2026-02-11	PERNIAGAAN BAHAN-BAHAN BINAAN JAYA	src=QT-005928
1220	Sealants	Waterproofing & Sealant	SIKA Curing Compound Antisol E 20.00L	2	PAIL	130	260			
1221	Sealants	Waterproofing & Sealant	SIKA Waterproof Compound Top Seal 107 (A+B) 25.00kg	1	SET	105	105			
1222	Sealants	Waterproofing & Sealant	Sikagard-703 GroutSeal	1	L	34.9	34.9	2026-02-13		src=image;verify_supplier=1
1223	Sealants	Waterproofing & Sealant	Silicone OCI Awning Bottle	1	PCS	8.00	8	2026-01-31	MY STEEL HARDWARE SDN BHD	
1224	Sealants	Waterproofing & Sealant	Silicone Sealant	16	TUBE	8	128			
1225	Sealants	Waterproofing & Sealant	Silicone Sealant PS600 Pro-Spec Neutral	6	TUBE	10	60	2025-08-13		
1226	Sealants	Waterproofing & Sealant	Silicone Sealant White Pro-Spec PS200 280g	16	TUBE	7.5	120	2025-09-02		
1227	Sealants	Waterproofing & Sealant	Vitally VT211 Silicone Matt Black	1	PCS	10	10	2025-02-22	YIT LOONG BUILDING MATERIALS SDN BHD	
1228	Sealants	Waterproofing & Sealant	Vitally VT230 X-BOND	1	PCS	12	12	2025-02-22	YIT LOONG BUILDING MATERIALS SDN BHD	
1229	Sealants	Waterproofing & Sealant	Vitally VT230 X-BOND - Beige 300ml	1	PCS	13.5	13.5	2025-02-22	YIT LOONG BUILDING MATERIALS SDN BHD	
1230	Sealants	Waterproofing & Sealant	VT202 Silicone Sealant Black	1	CTN	156	156	2024-03-17	YIT LOONG BUILDING MATERIALS SDN BHD	
1231	Sealants	Waterproofing & Sealant	VT202 Silicone Sealant Clear	1	CTN	144	144	2023-05-05	YIT LOONG BUILDING MATERIALS SDN BHD	
1232	Sealants	Waterproofing & Sealant	VT210 Neutral Sealant	1	CTN	182.4	182.4	2024-06-29	YIT LOONG BUILDING MATERIALS SDN BHD	
1233	Sealants	Waterproofing & Sealant	VT220 Gap Sealant White	1	CTN	103.2	103.2	2024-03-07	YIT LOONG BUILDING MATERIALS SDN BHD	
1234	Sealants	Waterproofing & Sealant	VT222 Gap Sealant White	1	CTN	88.8	88.8	2024-08-15	YIT LOONG BUILDING MATERIALS SDN BHD	
1235	Sealants	Waterproofing & Sealant	Waterproof Soft Tape 2" x 5.00m	4	ROLL	22	88	2025-09-02		
1236	Sealants	Waterproofing & Sealant	Waterproof Soft Tape 2" x 5.00m (Std)	1	ROLL	35.8	35.8	2025-08-13		
1237	Sealants	Waterproofing & Sealant	XTRASEAL	1	PCS	3	3	2026-02-12	KOTA MAKMUR ELEKTRIKAL & PERABOT	src=Receipt;ocr=1;desc_unclear=1
1238	Sealants	Waterproofing & Sealant	Xtraseal MC800 Acrylic Sealant White	1	CTN	120	120	2025-03-05	KENCANA INDAH SDN BHD	
1239	Sealants	Waterproofing & Sealant	Xtraseal SN501 Neutral Sealant	1	CTN	228	228	2021-10-27	YIT LOONG BUILDING MATERIALS SDN BHD	
1240	Site Consumables	Misc	PL Opening	1	PCS	20	20	2026-02-13	PERNIAGAAN BAHAN-BAHAN BINAAN JAYA	src=I-090102+I-090103;desc_unclear=1
1241	Site Consumables	Misc	Polyester Binding	1	PCS	2.50	2.5	2026-02-13	PERNIAGAAN BAHAN-BAHAN BINAAN JAYA	src=I-090102+I-090103
1242	Site Consumables	Packaging	Guni Sack	4	PCS	1.5	6	2026-02-13	PERNIAGAAN BAHAN-BAHAN BINAAN JAYA	src=I-090102+I-090103
1243	Steel	Hollow & Pipe	C Purlin 10" x 3" 2.5mm @ RM 38.4 / mtr @ RM 11.7043 / ft	1	FT	11.7	11.7	2026-01-31	THUNG HING METAL INDUSTRY SDN BHD	
1244	Steel	Hollow & Pipe	C Purlin 12" x 4" 1.6mm @ RM 30.55 / mtr @ RM 9.31164 / ft	1	FT	9.31	9.31	2026-01-31	THUNG HING METAL INDUSTRY SDN BHD	
1245	Steel	Hollow & Pipe	C Purlin 12" x 4" 2.0mm @ RM 38.4 / mtr @ RM 11.70432 / ft	1	FT	11.7	11.7	2026-01-31	THUNG HING METAL INDUSTRY SDN BHD	
1246	Steel	Hollow & Pipe	C Purlin 12" x 4" 2.3mm @ RM 43.06 / mtr @ RM 13.124688 / ft	1	FT	13.12	13.12	2026-01-31	THUNG HING METAL INDUSTRY SDN BHD	
1247	Steel	Hollow & Pipe	C Purlin 12" x 4" 2.5mm @ RM 47.2 / mtr @ RM 14.38656 / ft	1	FT	14.39	14.39	2026-01-31	THUNG HING METAL INDUSTRY SDN BHD	
1248	Steel	Hollow & Pipe	C Purlin THC25018 250mm x 75mm x 1.6mm S025	293.4268	KG	2.8	821.6	2025-03-06	THUNG HING METAL INDUSTRY SDN BHD	src=2025-03-16 SO 357293 THUNG HUNG METAL INDUSTRY SDN BHD.pdf;verify_needed=1;new_supplier_pending_standard=1;total_calc_from_qty_price=1
1249	Steel	Hollow & Pipe	C Purlin THO25016 250mm x 75mm x 1.8mm	125.5272	KG	3.3	414.24	2025-04-08	THUNG HING METAL INDUSTRY SDN BHD	src=2025-04-09 SO 360482 THUNG HUNG METAL INDUSTRY SDN BHD.pdf;verify_needed=1;new_supplier_pending_standard=1
1250	Steel	Hollow & Pipe	C-Purlin THC25016 250mm x 75mm x 1.6mm	293.4388	KG	3.8	1115.07	2025-03-05	THUNG HUNG METAL INDUSTRY SDN BHD	src=2025-03-16 SO 357293 THUNG HUNG METAL INDUSTRY SDN BHD.pdf;verify_needed=1;new_supplier_pending_standard=1;charge_not_material=1;excluded_charge=Transport RM80.00
1251	Steel	Hollow & Pipe	GI Channel 35mm x 75mm x 0.72mm x 6.00m	82	PCS	22	1804			
1252	Steel	Hollow & Pipe	GI CHS Pipe 2" x 6m	1	LTH	95	95	2026-01-31	MY STEEL HARDWARE SDN BHD	
1253	Steel	Hollow & Pipe	Metal Bracket 4" Mirror	1	PCS	65	65	2024-06-09	MY STEEL HARDWARE SDN BHD	
1254	Steel	Hollow & Pipe	Metal Bracket 5" Mirror	1	PCS	75	75	2024-06-09	MY STEEL HARDWARE SDN BHD	
1255	Steel	Hollow & Pipe	Metal Bracket 6" Mirror	1	PCS	85	85	2024-06-09	MY STEEL HARDWARE SDN BHD	
1256	Steel	Hollow & Pipe	MS Angle Bar 1" x 2" x 6.00mm x 6.00m	1	PCS	58	58	2025-08-31	MY STEEL HARDWARE SDN BHD	
1257	Steel	Hollow & Pipe	MS Angle Bar 1" x 6.00mm x 6.00m	1	PCS	32	32	2024-06-09	MY STEEL HARDWARE SDN BHD	
1258	Steel	Hollow & Pipe	MS Angle Bar 1-1/2" x 3.00mm x 6.00m	1	PCS	28	28	2024-06-09	MY STEEL HARDWARE SDN BHD	
1259	Steel	Hollow & Pipe	MS Angle Bar 1-1/2" x 6.00mm x 6.00m	1	PCS	46	46	2024-06-09	MY STEEL HARDWARE SDN BHD	
1260	Steel	Hollow & Pipe	MS Angle Bar 3" x 6.00mm x 6.00m	1	PCS	100	100	2024-06-09	MY STEEL HARDWARE SDN BHD	
1261	Steel	Hollow & Pipe	MS Angle Bar 3.0mm 1-1/2" x 6m	1	LTH	36.00	36	2026-01-13	CHOP TAT HUAT HARDWARE SDN BHD	
1262	Steel	Hollow & Pipe	MS Angle Bar 3.0mm 6/8" x 6m	1	LTH	15.5	15.5	2026-01-13	CHOP TAT HUAT HARDWARE SDN BHD	
1263	Steel	Hollow & Pipe	MS Angle Bar 4" x 6.00mm x 6.00m	1	PCS	115	115	2024-06-09	MY STEEL HARDWARE SDN BHD	
1264	Steel	Hollow & Pipe	MS Angle Bar 6.0mm 1" x 2" x 6m	1	LTH	69	69	2026-01-13	CHOP TAT HUAT HARDWARE SDN BHD	
1265	Steel	Hollow & Pipe	MS Angle Bar 6.0mm 1" x 6m	1	LTH	46.00	46	2026-01-13	CHOP TAT HUAT HARDWARE SDN BHD	
1266	Steel	Hollow & Pipe	MS Angle Bar 6.0mm 1-1/2" x 6m	1	LTH	69	69	2026-01-13	CHOP TAT HUAT HARDWARE SDN BHD	
1267	Steel	Hollow & Pipe	MS Angle Bar 6/8" x 3.00mm x 6.00m	1	PCS	16.00	16	2024-11-08	MY STEEL HARDWARE SDN BHD	
1268	Steel	Hollow & Pipe	MS CHS Black Pipe 2" (AAA) x 6m	1	LTH	60	60	2026-01-31	MY STEEL HARDWARE SDN BHD	
1269	Steel	Hollow & Pipe	MS Flat Bar 1" x 3.00mm x 6.00m	1	PCS	25	25			
1270	Steel	Hollow & Pipe	MS Flat Bar 12mm x 3" x 6m	1	LTH	130	130	2026-05-20	MY STEEL HARDWARE SDN BHD	
1271	Steel	Hollow & Pipe	MS Flat Bar 2" x 3.00mm x 6.00m (T-Bar Skylight Glass Bottom)	1	PCS	35	35			
1272	Steel	Hollow & Pipe	MS Flat Bar 2" x 6.00mm x 6.00m	1	PCS	50	50			
1273	Steel	Hollow & Pipe	MS Flat Bar 3mm x 1" x 6m	1	LTH	15	15	2026-01-31	MY STEEL HARDWARE SDN BHD	
1274	Steel	Hollow & Pipe	MS Flat Bar 3mm x 2" x 6m	1	LTH	30	30	2026-01-31	MY STEEL HARDWARE SDN BHD	
1275	Steel	Hollow & Pipe	MS Flat Bar 3mm x 4" x 6m	1	LTH	55	55	2026-01-31	MY STEEL HARDWARE SDN BHD	
